//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
11 22 33	163 163 163	255 255 255	22 33 44	22 33 44	0 0 0	0 0 0	0.00 1.00 1.00 150 100 0	1000.00 100.00 1.00 70 27 10	50 43 36	53 62 68 240	255 66 124 124	255 34 27 0	44 0 0
//6AM
22 22 33	188 188 187	255 255 255	84 83 88	77 77 77	0 0 0	0 0 0	0.00 1.00 0.90 140 100 0	1000.00 100.00 0.80 100 34 25	120 92 88	185 160 160 240	255 64 124 124	255 34 27 0	122 0 0
//7AM
22 22 22	188 188 188	255 255 255	211 211 255	155 155 155	0 0 0	0 0 0	0.00 1.00 0.80 100 50 0	1000.00 100.00 0.50 120 40 40	159 142 106	145 170 170 240	255 64 64 64	255 66 55 21	122 0 0
//Midday
22 22 22	188 188 188	255 255 255	144 144 144	122 122 122	0 0 0	0 0 0	0.00 1.00 0.30 150 0 150	1000.00 10.00 1.00 120 100 100	88 88 88	90 170 170 240	255 124 124 124	255 66 55 21	122 0 0
//7PM
22 22 22	188 163 163	255 255 255	144 144 144	155 155 155	0 0 0	0 0 0	0.00 1.00 1.00 110 40 0	1000.00 10.00 0.80 120 40 40	88 88 88	153 95 87 240	255 64 64 64	255 66 66 50	122 0 0
//8PM
 2 2 13 163 163 163 255 255 255 88 88 88 88 88 88 0 0 0 0 0 0 0.00 1.00 1.00 100 60 0 1000.00 10.00 1.00 120 52 79 88 88 88 67 67 67 240 255 124 124 124 255 34 27 0 122 0 0
//10PM
2 20 33	163 163 163	255 255 255	22 33 44	11 23 44	0 0 8	0 0 0	0.00 1.00 1.00 160 100 0	1000.00 10.00 1.00 70 27 10	0 0 0	67 67 62 240	255 124 124 124	255 34 27 0	44 0 0
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 33 33 12 163 163 163 255 255 255 15 17 26 35 39 58 255 255 255 5 0 0 1.00 0.50 1.00 200 100 0 1500.00 100.00 1.00 30 20 0 3 3 3 53 62 68 240 255 89 97 80 255 17 86 109 44 120 0
//5AM
 22 25 25 163 163 163 255 255 255 37 41 63 53 49 64 255 128 0 255 0 0 0.00 0.40 1.00 150 100 0 1500.00 100.00 1.00 23 30 20 50 43 36 53 62 68 240 255 103 107 80 255 10 90 100 88 120 0
//6AM
 23 23 23 188 188 188 255 255 255 90 145 227 200 144 85 255 128 0 255 255 0 8.40 0.30 0.90 140 100 0 1500.00 100.00 0.80 100 34 25 120 92 88 185 160 160 240 255 124 124 69 255 91 9 0 75 120 0
//7AM
 22 24 22 188 188 188 255 255 255 105 137 211 107 143 197 255 128 0 255 255 0 3.30 0.40 0.30 100 50 0 1500.00 5.00 0.50 120 40 40 159 142 106 145 170 170 240 255 62 64 44 255 80 36 22 81 120 0
//Midday
 22 5 5 203 188 188 255 255 255 48 106 214 120 172 235 255 236 0 255 128 64 2.50 1.00 0.10 150 0 150 1500.00 65.00 1.00 203 244 248 170 199 241 41 116 207 240 255 60 60 46 255 86 84 52 105 120 0
//7PM
 22 22 22 163 163 163 255 255 255 75 140 211 116 150 192 255 128 0 255 255 0 7.50 0.50 0.60 110 40 0 1500.00 5.00 0.80 161 179 193 250 253 234 130 166 210 240 255 66 66 46 255 124 117 75 99 120 0
//8PM
 5 5 0 163 163 163 255 255 255 115 150 208 202 196 115 255 128 0 255 255 0 2.00 0.40 0.40 100 60 0 1500.00 10.00 1.00 174 163 177 186 171 181 104 83 82 240 255 118 89 48 255 69 28 6 62 120 0
//10PM
 22 22 12 163 163 163 255 255 255 38 41 62 58 65 101 255 5 8 5 8 0 1.00 0.30 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 0 0 0 67 67 62 240 255 62 62 124 255 132 80 40 44 120 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 33 33 33 163 163 163 255 255 255 10 10 16 31 30 45 250 246 237 5 0 0 1.00 0.50 1.00 200 100 0 1500.00 100.00 1.00 30 20 0 3 3 3 53 62 68 240 255 89 97 80 255 17 86 109 44 120 0
//5AM
 22 25 25 163 163 163 255 255 255 9 14 32 14 21 56 255 128 0 255 0 0 0.00 0.40 1.00 150 100 0 1500.00 100.00 1.00 23 30 20 50 43 36 53 62 68 240 255 103 107 80 255 10 90 100 88 120 0
//6AM
 23 23 23 188 188 188 255 255 255 108 159 236 181 173 83 255 128 0 255 255 0 8.40 0.30 0.90 140 100 0 1500.00 100.00 0.80 217 202 117 255 228 123 52 120 160 240 255 124 124 69 255 98 65 4 75 120 0
//7AM
 5 5 5 188 188 188 255 255 255 72 133 215 88 147 217 255 128 0 255 255 0 3.30 0.40 0.30 100 50 0 1500.00 5.00 0.50 173 176 219 216 215 247 121 190 193 240 255 62 64 44 255 80 36 22 81 120 0
//Midday
 22 22 5 188 188 188 255 255 255 58 140 231 88 181 231 255 128 0 255 255 0 2.50 1.00 0.10 150 0 150 1500.00 65.00 1.00 177 187 197 209 211 210 42 87 154 240 255 75 61 52 255 78 99 58 105 120 0
//7PM
 22 22 5 163 163 163 255 255 255 104 146 187 135 168 201 255 128 0 255 255 0 7.50 0.50 0.60 110 40 0 1500.00 5.00 0.80 156 165 173 208 209 213 78 132 165 240 255 66 66 46 255 80 72 32 99 120 0
//8PM
 21 21 21 163 163 163 255 255 255 119 152 196 200 202 132 255 128 0 255 255 0 2.00 0.40 0.40 100 60 0 1500.00 10.00 1.00 224 219 225 185 183 184 67 67 67 240 255 118 89 48 255 69 28 6 62 120 0
//10PM
 33 33 33 163 163 163 255 255 255 28 30 53 32 45 80 255 5 8 5 8 0 1.00 0.30 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 0 0 0 67 67 62 240 255 62 62 124 255 132 80 40 44 120 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 12 22 35 200 200 200 255 255 255 0 9 9 1 24 32 0 0 0 0 0 0 1.00 0.30 0.40 200 100 0 1150.00 -22.00 1.00 30 20 0 23 28 30 32 43 66 240 255 77 77 77 255 99 99 83 122 0 0
//5AM
3 18 33	190 176 169	255 255 255	0 9 9	1 24 32	0 0 0	0 0 0	1.00 0.30 0.50 200 100 0	1150.00 -22.00 1.00 70 27 10	23 28 30	26 58 66 240	255 124 124 124	255 48 48 48	122 0 0
//6AM
12 22 22	190 176 169	255 255 255	41 46 47	31 36 37	0 0 0	0 0 0	3.40 0.30 0.40 200 100 0	1150.00 -22.00 0.80 100 34 25	23 28 30	42 77 88 240	255 124 124 124	255 48 48 48	122 0 0
//7AM
12 22 21	190 176 169	255 255 255	62 72 75	62 72 75	0 0 0	0 0 0	0.00 0.40 0.10 200 50 0	1150.00 -22.00 0.50 120 40 40	46 58 61	52 77 88 240	255 124 124 124	255 48 48 48	122 0 0
//Midday
 2 5 5 188 188 183 255 255 255 125 145 151 125 145 151 0 0 0 0 9 9 2.00 0.30 0.30 80 0 120 1150.00 -22.00 0.30 120 100 100 92 116 123 97 125 125 240 255 124 124 124 255 48 48 48 122 0 0
//7PM
 0 5 5 190 176 169 255 255 255 62 72 75 62 72 75 0 0 0 0 0 0 3.50 0.40 0.30 80 0 0 1150.00 -22.00 0.80 120 100 100 46 58 61 102 128 134 240 255 124 124 124 255 48 48 48 122 0 0
//8PM
 7 5 22 190 176 169 255 255 255 36 36 40 31 36 44 0 0 0 0 0 0 2.00 0.20 1.00 80 50 0 1150.00 -22.00 1.00 120 100 100 46 58 61 105 126 134 240 255 124 124 124 255 48 48 48 122 0 0
//10PM
5 22 33	190 176 169	255 255 255	7 9 9	1 24 32	0 0 0	0 0 0	1.00 0.20 1.00 200 100 0	1150.00 -22.00 1.00 70 27 10	23 28 30	41 77 74 240	255 124 124 124	255 48 48 48	122 0 0
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 39	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1.00 1.00 0.60 200 100 0	650.00 155.00 1.00 30 20 0	0 0 0	58 115 150 240	255 38 64 98	255 0 64 20	90 55 0
//5AM
31 31 31	135 173 197	255 255 255	50 50 50	50 50 50	0 0 0	0 0 0	1.00 1.00 0.70 200 100 0	650.00 5.00 1.00 70 27 10	0 0 0	59 68 77 240	255 94 66 55	255 22 66 33	90 120 0
//6AM
31 31 31	135 173 197	255 255 255	39 50 50	60 60 60	0 0 0	0 0 0	3.40 0.90 0.30 200 100 0	650.00 161.00 0.90 100 34 25	0 0 0	62 72 77 240	255 88 89 110	255 0 64 20	90 120 100
//7AM
21 21 21	135 173 197	255 255 255	69 69 69	79 79 79	0 0 0	0 0 0	0.00 0.70 0.50 80 80 0	650.00 5.00 0.80 120 40 40	0 0 0	107 117 122 240	255 80 61 81	255 14 61 20	90 120 0
//Midday
 21 21 21 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1.00 0.50 0.70 80 50 120 650.00 5.00 0.70 120 100 100 0 0 0 141 141 140 240 255 69 69 69 255 55 55 55 90 120 0
//7PM
 21 21 21 135 173 193 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 3.50 0.80 0.80 80 50 0 650.00 5.00 0.90 120 40 40 0 0 0 116 135 144 240 255 60 90 85 255 38 42 22 90 120 0
//8PM
255	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2.00 1.90 0.80 80 80 0	650.00 123.00 1.00 120 40 40	0 0 0	132 176 189 240	255 38 64 99	255 0 55 20	90 55 0
//10PM
31 31 39	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1.00 0.20 0.50 200 100 0	650.00 188.00 1.00 70 27 10	0 0 0	80 105 144 240	255 38 64 98	255 0 55 20	90 120 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 5 5 11 163 163 163 255 255 255 5 5 7 10 9 13 255 255 255 5 0 0 1.00 0.40 1.00 200 100 0 1500.00 100.00 1.00 30 20 0 3 3 3 38 38 55 240 255 84 109 141 255 34 17 77 0 0 0
//5AM
 5 5 15 180 163 163 255 255 255 30 21 30 63 39 46 255 128 0 255 0 0 0.00 0.70 0.50 150 100 0 1500.00 100.00 1.00 70 27 10 50 43 36 53 62 68 240 255 124 93 131 255 34 17 14 0 0 0
//6AM
 5 5 22 188 188 188 255 255 255 89 151 213 205 147 67 255 128 0 155 155 155 8.40 1.00 0.10 140 100 0 1500.00 100.00 0.80 208 151 64 156 75 52 159 138 120 240 255 88 88 88 255 144 77 0 0 69 0
//7AM
 10 10 10 188 188 188 255 255 255 85 141 216 139 191 241 255 128 0 155 155 155 3.80 1.00 0.20 100 50 0 1500.00 100.00 0.50 120 40 40 159 142 106 145 170 170 240 255 64 64 56 255 113 55 0 0 188 0
//Midday
 0 0 0 188 188 188 255 255 255 44 107 177 115 173 232 255 128 0 255 255 0 2.50 1.00 0.00 150 0 150 1500.00 111.00 1.00 202 220 240 209 226 226 21 116 210 240 255 77 77 66 255 120 69 0 0 122 0
//7PM
 0 0 0 163 163 163 255 255 255 113 154 232 149 173 232 255 168 23 252 101 58 7.50 1.00 0.60 110 40 0 1500.00 10.00 0.80 132 143 189 141 138 183 39 109 186 240 255 116 87 20 255 73 56 20 0 188 0
//8PM
 0 0 0 163 163 163 255 255 255 116 142 167 233 132 65 255 156 23 252 101 58 2.00 1.00 0.40 100 60 0 1500.00 10.00 1.00 200 140 88 243 180 127 48 46 88 240 255 127 96 63 255 165 62 0 0 0 0
//10PM
 5 5 11 163 163 163 255 255 255 14 20 36 21 30 47 255 255 255 5 8 0 1.00 0.50 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 0 0 0 67 67 62 240 255 84 109 124 255 34 17 77 0 0 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 10 10 20 163 163 163 255 255 255 31 19 32 46 30 51 255 255 255 5 0 0 1.00 0.40 1.00 200 100 0 1500.00 100.00 1.00 30 20 0 3 3 3 38 38 55 240 255 84 109 141 255 34 17 77 55 0 0
//5AM
 10 10 15 180 163 163 255 255 255 44 29 41 56 35 56 255 255 255 233 208 122 0.00 0.70 0.50 150 100 0 1500.00 100.00 1.00 70 27 10 50 43 36 53 62 68 240 255 124 93 131 255 34 17 14 55 0 0
//6AM
 5 5 22 188 188 188 255 255 255 103 116 226 224 171 73 228 214 27 253 103 66 8.40 1.00 0.10 140 100 0 1500.00 100.00 0.80 232 128 57 254 179 52 159 138 120 240 255 88 88 88 255 144 77 0 100 69 0
//7AM
 0 0 0 188 188 188 255 255 255 100 157 221 131 175 231 255 128 0 155 155 155 3.80 1.00 0.20 100 50 0 1500.00 100.00 0.50 230 206 196 141 152 174 145 170 170 240 255 64 64 56 255 113 55 0 55 188 0
//Midday
 0 0 0 188 188 188 255 255 255 39 95 180 105 155 218 255 255 0 255 128 0 2.50 1.00 0.00 150 0 150 1500.00 111.00 1.00 136 132 147 252 252 252 22 116 220 240 255 77 77 66 255 120 69 0 33 122 0
//7PM
 0 0 0 163 163 163 255 255 255 83 146 215 126 185 233 205 201 50 210 149 34 7.50 1.00 0.60 110 40 0 1500.00 10.00 0.80 174 185 213 166 188 200 139 112 87 240 255 102 83 64 255 92 20 0 55 188 0
//8PM
 0 0 0 163 163 163 255 255 255 107 142 182 233 168 103 255 83 0 255 200 0 2.00 1.00 0.40 100 60 0 1500.00 10.00 1.00 239 157 97 239 177 122 58 52 82 240 255 81 85 40 255 66 27 0 53 0 0
//10PM
 10 10 10 163 163 163 255 255 255 37 27 44 53 36 64 255 5 8 5 8 0 1.00 0.50 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 63 54 55 67 67 62 240 255 84 109 124 255 34 17 77 55 0 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 21 21 21 137 137 137 255 255 255 55 55 55 55 55 55 255 255 0 5 0 0 1.00 1.00 1.00 50 100 0 150.00 -111.00 1.00 30 20 0 3 3 3 38 38 55 240 255 64 64 64 255 56 38 0 0 12 0
//5AM
 21 21 21 137 137 137 255 255 255 105 102 82 105 102 82 255 128 0 255 0 0 0.00 1.00 1.00 50 100 0 150.00 -111.00 1.00 70 27 10 50 43 36 53 62 68 240 255 64 64 64 255 56 38 0 0 12 0
//6AM
 21 21 21 137 137 137 255 255 255 112 109 89 112 109 89 255 128 0 255 128 0 8.40 1.00 0.00 50 100 0 150.00 -111.00 0.80 100 34 25 120 92 88 185 160 160 192 255 64 64 64 255 56 32 0 0 12 0
//7AM
 21 21 21 137 137 137 255 255 255 120 117 96 120 117 96 0 0 0 0 0 0 0.00 1.00 0.00 50 50 0 150.00 -111.00 0.50 120 40 40 159 142 106 145 170 170 230 255 64 64 64 255 99 89 77 0 12 0
//Midday
 11 11 11 137 137 137 255 255 255 166 163 140 166 163 140 0 0 0 0 0 0 0.00 1.00 0.00 50 0 0 150.00 -111.00 1.00 120 100 100 180 255 255 45 90 90 240 255 64 44 33 255 99 99 77 0 44 0
//7PM
 21 21 21 137 137 137 255 255 255 97 94 78 97 94 78 255 128 0 255 0 0 0.00 1.00 1.00 50 40 0 150.00 -111.00 0.80 120 40 40 200 123 96 98 95 87 240 255 64 64 64 255 99 99 99 0 255 0
//8PM
 21 21 21 137 137 137 255 255 255 87 84 69 87 84 69 255 128 0 155 0 0 2.00 1.00 1.00 50 60 0 150.00 -111.00 1.00 120 40 40 0 0 0 67 67 67 240 255 64 64 64 255 56 38 0 0 255 0
//10PM
 21 21 21 137 155 33 255 255 255 55 55 55 55 55 55 255 5 8 5 8 0 1.00 1.00 1.00 50 100 0 150.00 -111.00 1.00 70 27 10 0 0 0 67 67 62 240 255 64 64 64 255 56 38 0 0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	300.00 5.00 1.00 30 20 0	0 0 0	59 68 77 192	255 104 136 83	255 24 76 16	255 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	300.00 5.00 1.00 70 27 10	0 0 0	59 68 77 192	255 94 141 95	255 0 70 20	255 0 0
//6AM
 21 21 21 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 3.40 0.90 0.90 200 100 0 300.00 5.00 0.90 100 34 25 0 0 0 62 72 77 192 255 124 174 110 255 0 64 20 255 0 100
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.50 0.70 0.80 80 80 0	300.00 5.00 0.80 120 40 40	0 0 0	107 117 122 192	255 124 153 104	255 0 48 20	255 0 0
//Midday
 21 21 21 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1.00 0.50 0.70 80 50 120 300.00 5.00 0.70 120 100 100 0 0 0 141 141 140 255 255 124 143 109 255 0 51 24 255 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.50 1.00 1.00 80 50 0	300.00 5.00 0.90 120 40 40	0 0 0	116 135 144 192	255 124 139 85	255 10 46 22	255 0 0
//8PM
 21 21 21 167 198 223 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2.00 1.00 1.00 80 80 0 300.00 5.00 1.00 120 40 40 0 0 0 132 176 189 192 255 63 124 99 255 0 87 20 255 0 0
//10PM
 21 21 21 167 198 223 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1.00 1.00 1.00 200 100 0 300.00 5.00 1.00 70 27 10 0 0 0 161 176 189 192 255 124 124 91 255 0 85 20 255 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 0 0 0 166 166 166 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 41 255 64 64 64 0 0 0
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	65 85 65 147	255 64 64 43	255 73 69 64	0 0 0
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//7AM
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 46	255 65 64 64	0 0 0
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 87 64 85	255 64 33 33	0 0 0
//7PM
 7 9 2 54 55 55 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 64 87 255 99 99 99 0 0 0
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//10PM
 0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 0.40 0.50 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 96 92 64 0 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 61 53 30	255 64 64 64	0 0 0
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 73 80	0 0 0
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	78.00 50.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 16 64	255 64 64 64	0 0 0
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//Midday
 0 0 0 0 0 0 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1.00 1.00 1.00 200 0 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 44 44 255 33 64 64 234 0 0
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//8PM
 0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 64 0 0 0
//10PM
 0 0 0 190 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 40 0 0 0
//
